	0	19	0	1072025	31072025	SUPERMERCADO FRUTILÂNDIA LTDA	4,79296E+12		MS	283206993	5007901			A	1																							
	C170	11	PROD46017	HAVAIANA SLIM PRINCESS AZUL LAVANDA 35/36	2	UN	72,1	0	0	500	1102	NAT01102	72,52	17	12,33	0	0	0				0	0	0	50	72,52	1,65			1,2	50	72,52	7,6			5,51		0
	C170	12	PROD46018	HAVAIANA SLIM PRINCESS ROSA/ROSA 35/36	2	UN	73,58	0	0	500	1102	NAT01102	74	17	12,58	0	0	0				0	0	0	50	74	1,65			1,22	50	74	7,6			5,62		0
	C170	13	PROD39386	HAVAIANA MASC.TOP TIMES CORINTHIANS PRETO 39/40	2	UN	80,94	0	0	500	1102	NAT01102	81,41	17	13,84	0	0	0				0	0	0	50	81,41	1,65			1,34	50	81,41	7,6			6,19		0
	C170	14	PROD39388	HAVAIANA MASC.TOP TIMES CORINTHIANS PRETO 43/44	2	UN	80,94	0	0	500	1102	NAT01102	81,41	17	13,84	0	0	0				0	0	0	50	81,41	1,65			1,34	50	81,41	7,6			6,19		0
	C170	15	PROD39397	HAVAIANA MASC.TOP TIMES PALMEIRAS AMAZONIA 39/40	2	UN	80,94	0	0	0	1102	NAT01102	81,41	17	13,84	0	0	0				0	0	0	50	81,41	1,65			1,34	50	81,41	7,6			6,19		0
	C170	16	PROD39393	HAVAIANA MASC.TOP TIMES SAO PAULO BRANCO 39/40	2	UN	80,94	0	0	0	1102	NAT01102	81,41	17	13,84	0	0	0				0	0	0	50	81,41	1,65			1,34	50	81,41	7,6			6,19		0
	C170	17	PROD40901	HAVAIANA MASC.TOP TIMES SAO PAULO BRANCO 43/44	2	UN	80,94	0	0	0	1102	NAT01102	81,41	17	13,84	0	0	0				0	0	0	50	81,41	1,65			1,34	50	81,41	7,6			6,19		0
	C170	18	PROD46015	HAVAIANA TOP BASIC BC/BC/AZUL 37/38	1	UN	31,09	0	0	0	1102	NAT01102	31,27	17	5,32	0	0	0				0	0	0	50	31,27	1,65			0,52	50	31,27	7,6			2,38		0
	C170	19	PROD45795	HAVAIANA TOP BASIC BC/BC/AZUL 39/40	2	UN	62,18	0	0	0	1102	NAT01102	62,54	17	10,63	0	0	0				0	0	0	50	62,54	1,65			1,03	50	62,54	7,6			4,75		0
	C170	20	PROD45793	HAVAIANA TOP BASIC BC/BC/AZUL 41/42	2	UN	62,18	0	0	0	1102	NAT01102	62,54	17	10,63	0	0	0				0	0	0	50	62,54	1,65			1,03	50	62,54	7,6			4,75		0
	C170	21	PROD45792	HAVAIANA TOP BASIC BC/BC/AZUL 43/44	2	UN	62,18	0	0	0	1102	NAT01102	62,54	17	10,63	0	0	0				0	0	0	50	62,54	1,65			1,03	50	62,54	7,6			4,75		0
	C170	22	PROD46014	HAVAIANA TOP BASIC BC/BC/AZUL 45/46	1	UN	31,09	0	0	0	1102	NAT01102	31,27	17	5,32	0	0	0				0	0	0	50	31,27	1,65			0,52	50	31,27	7,6			2,38		0
	C170	23	PROD46012	HAVAIANA TOP BASIC PT/PT 37/38	1	UN	31,09	0	0	0	1102	NAT01102	31,27	17	5,32	0	0	0				0	0	0	50	31,27	1,65			0,52	50	31,27	7,6			2,38		0
	C170	24	PROD45789	HAVAIANA TOP BASIC PT/PT 39/40	2	UN	62,18	0	0	0	1102	NAT01102	62,54	17	10,63	0	0	0				0	0	0	50	62,54	1,65			1,03	50	62,54	7,6			4,75		0
	C170	25	PROD45790	HAVAIANA TOP BASIC PT/PT 41/42	2	UN	62,18	0	0	0	1102	NAT01102	62,54	17	10,63	0	0	0				0	0	0	50	62,54	1,65			1,03	50	62,54	7,6			4,75		0
	C170	26	PROD45791	HAVAIANA TOP BASIC PT/PT 43/44	2	UN	62,18	0	0	0	1102	NAT01102	62,54	17	10,63	0	0	0				0	0	0	50	62,54	1,65			1,03	50	62,54	7,6			4,75		0
	C170	27	PROD46013	HAVAIANA TOP BASIC PT/PT 45/46	1	UN	31,09	0	0	0	1102	NAT01102	31,4	17	5,34	0	0	0				0	0	0	50	31,4	1,65			0,52	50	31,4	7,6			2,39		0
	C190	0	1102	17	744,68	744,68	126,6	0	0	0	0																											
	C190	500	1102	17	1093,18	1093,18	185,84	0	0	0	0																											
	C100	0	1	FORN236	55	0	0	1336505	5,02507E+43	16072025	23072025	53,4	2	0	0	53,4	9	0	0	0	53,4	9,08	0	0	0	0	0	0	0									
	C170	1	PROD46019	HAVAIANA SLIM LISA BUTTERCREAM 35/36	2	UN	53,4	0	0	500	1910	NAT01910	53,4	17	9,08	0	0	0				0	0	0	98	0	0			0	98	0	0			0		0
	C190	500	1910	17	53,4	53,4	9,08	0	0	0	0																											
	C100	0	1	FORN390	55	0	0	21429470	3,12507E+43	5072025	10072025	2354,25	1	0	0	2051,67	9	0	0	8,97	710,35	46,14	0	0	0	26,53	122,2	0	0									
	C170	1	PROD44485	PIPOCA CROCKS CLUB 50G CHOCOLATE	28	UN	94,36	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	116,79	1,65			1,93	50	116,79	7,6			8,88		0
	C170	2	PROD45963	SAND. IPANEMA HYPE CAPIVARA 23/24	1	UN	24,99	0	0	0	2102	NAT02102	25,1	7	1,76	0	0	0				0	0	0	50	25,1	1,65			0,41	50	25,1	7,6			1,91		0
	C170	3	PROD45961	SAND. IPANEMA HYPE CAPIVARA 25/26	2	UN	49,98	0	0	0	2102	NAT02102	50,2	7	3,51	0	0	0				0	0	0	50	50,2	1,65			0,83	50	50,2	7,6			3,82		0
	C170	4	PROD45962	SAND. IPANEMA HYPE CAPIVARA 27/28	2	UN	49,98	0	0	0	2102	NAT02102	50,2	7	3,51	0	0	0				0	0	0	50	50,2	1,65			0,83	50	50,2	7,6			3,82		0
	C170	5	PROD45964	SAND. IPANEMA HYPE CAPIVARA 29/30	2	UN	49,98	0	0	0	2102	NAT02102	50,2	7	3,51	0	0	0				0	0	0	50	50,2	1,65			0,83	50	50,2	7,6			3,82		0
	C170	6	PROD45965	SAND. IPANEMA HYPE CAPIVARA 31/32	1	UN	24,99	0	0	0	2102	NAT02102	25,1	7	1,76	0	0	0				0	0	0	50	25,1	1,65			0,41	50	25,1	7,6			1,91		0
	C170	7	PROD45966	SAND. IPANEMA HYPE CAPIVARA 33/34	1	UN	24,99	0	0	0	2102	NAT02102	25,1	7	1,76	0	0	0				0	0	0	50	25,1	1,65			0,41	50	25,1	7,6			1,91		0
	C170	8	PROD44980	SAND.IPA.INF.JURASSIC PARK VERDE/VERDE/LAR.25/26	2	UN	43,8	0	0	0	2102	NAT02102	43,99	7	3,08	0	0	0				0	0	0	50	43,99	1,65			0,73	50	43,99	7,6			3,34		0
	C170	9	PROD44982	SAND.IPA.INF.JURASSIC PARK VERDE/VERDE/LAR.29/30	2	UN	43,8	0	0	0	2102	NAT02102	43,99	7	3,08	0	0	0				0	0	0	50	43,99	1,65			0,73	50	43,99	7,6			3,34		0
	C170	10	PROD44983	SAND.IPA.INF.JURASSIC PARK VERDE/VERDE/LAR.31/32	2	UN	43,8	0	0	0	2102	NAT02102	43,99	7	3,08	0	0	0				0	0	0	50	43,99	1,65			0,73	50	43,99	7,6			3,34		0
	C170	11	PROD45968	SAND. IPANEMA POLLY E MAX STEEL PT/AZ 23/24	2	UN	38,84	0	0	0	2102	NAT02102	39,01	7	2,73	0	0	0				0	0	0	50	39,01	1,65			0,64	50	39,01	7,6			2,96		0
	C170	12	PROD45969	SAND. IPANEMA POLLY E MAX STEEL PT/AZ 25/26	2	UN	38,84	0	0	0	2102	NAT02102	39,01	7	2,73	0	0	0				0	0	0	50	39,01	1,65			0,64	50	39,01	7,6			2,96		0
	C170	13	PROD45970	SAND. IPANEMA POLLY E MAX STEEL PT/AZ 27/28	2	UN	38,84	0	0	0	2102	NAT02102	39,01	7	2,73	0	0	0				0	0	0	50	39,01	1,65			0,64	50	39,01	7,6			2,96		0
	C170	14	PROD45971	SAND. IPANEMA POLLY E MAX STEEL PT/AZ 29/30	2	UN	38,84	0	0	0	2102	NAT02102	39,01	7	2,73	0	0	0				0	0	0	50	39,01	1,65			0,64	50	39,01	7,6			2,96		0
	C170	15	PROD45972	SAND. IPANEMA POLLY E MAX STEEL PT/AZ 31/32	2	UN	38,84	0	0	0	2102	NAT02102	39,01	7	2,73	0	0	0				0	0	0	50	39,01	1,65			0,64	50	39,01	7,6			2,96		0
	C170	16	PROD45967	SAND. IPANEMA POLLY E MAX STEEL PT/AZ 33/34	1	UN	19,42	0	0	0	2102	NAT02102	19,5	7	1,37	0	0	0				0	0	0	50	19,5	1,65			0,32	50	19,5	7,6			1,48		0
	C170	17	PROD44929	BATATA PALHA CROCKS CLUB 100G TRADICIONAL	12	UN	66,24	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	18	PROD45957	CROCKS CLUB BANANINHA 30G TRADICIONAL	96	UN	153,36	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	19	PROD45956	CROCKS CLUB GOIABINHA 30G TRADICIONAL	96	UN	153,36	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	20	PROD45955	CROCKS CLUB PE DE MOCA 30G C/CHOCOLATE	48	UN	120,24	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	147,55	1,65			2,43	50	147,55	7,6			11,21		0
	C170	21	PROD45954	PIPOCA CROCKS CLUB 50G CARAMELO	21	UN	70,77	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	87,59	1,65			1,45	50	87,59	7,6			6,66		0
	C170	22	PROD45960	ABS.ISACARE INTERNO MEDIO 8UN.	15	UN	66	0	0	260	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	79,25	1,65			1,31	50	79,25	7,6			6,02		0
	C170	23	PROD45959	ABS.ISACARE INTERNO MINI 8UN.	15	UN	66	0	0	260	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	79,25	1,65			1,31	50	79,25	7,6			6,02		0
	C170	24	PROD45958	ABS.ISACARE INTERNO SUPER 8UN.	16	UN	79,2	0	0	260	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	95,09	1,65			1,57	50	95,09	7,6			7,23		0
	C170	25	PROD42473	ELASTICO SILICONE COLOR.ISACARE P/CABELOS C/50UN.	6	UN	23,94	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	26	PROD43327	LIXA P/UNHAS ISACARE AMERICANA BIG C/6UN.	7	UN	18,48	0	0	0	2102	NAT02102	18,56	7	1,3	0	0	0				0	0	0	50	18,56	1,65			0,31	50	18,56	7,6			1,41		0
	C170	27	PROD34545	SABONETE LIQ.ISACARE 500ML ERVA DOCE/HORTELA	5	UN	43,4	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	28	PROD34546	SABONETE LIQ.ISACARE 500ML LAVANDA	5	UN	43,4	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	29	PROD34547	SABONETE LIQ.ISACARE 500ML MORANGO	5	UN	43,4	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	30	PROD44326	PILHA STARLUX ENERGY ALCALINA PALITO AAA4 C/4UN.	12	UN	118,8	0	0	200	2102	NAT02102	119,37	4	4,77	0	0	0				0	0	0	50	131,01	1,65			2,16	50	131,01	7,6			9,96		0
	C170	31	PROD34663	ABSORVENTE ISACARE HIGIENICO C/ABAS 8UN.	60	UN	110,4	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	128,37	1,65			2,12	50	128,37	7,6			9,76		0
	C170	32	PROD34571	ABSORVENTE ISACARE NOTURNO C/ABAS 8UN.	60	UN	130,8	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	152,14	1,65			2,51	50	152,14	7,6			11,56		0
	C170	33	PROD33841	ACETONA ISACARE 100ML	24	UN	79,59	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C190	0	2102	7	590,98	590,98	41,37	0	0	0	0																											
	C190	60	2403	0	1277,75	0	0	0	0	0	0																											
	C190	200	2102	4	131,01	119,37	4,77	0	0	0	0																											
	C190	260	2403	0	253,59	0	0	0	0	0	0																											
	C190	560	2403	0	100,92	0	0	0	0	0	0																											
	C195	148615																																				
	C100	0	1	FORN390	55	0	0	21429471	3,12507E+43	5072025	10072025	11,2	2	0	0	9,21	9	0	0	0	0	0	0	0	0	0,18	0,85	0	0									
	C170	1	PROD34170	GAS/FILTROS/OUTROS 17	1	UN	9,21	0	1	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	11,2	1,65			0,18	50	11,2	7,6			0,85		0
	C190	60	2403	0	11,2	0	0	0	0	0	0																											
	C195	148616																																				
	C100	0	1	FORN390	55	0	0	21429472	3,12507E+43	5072025	10072025	105,44	1	0	0	105,44	9	0	0	0	105,44	7,38	0	0	0	1,74	8,01	0	0									
	C170	1	PROD45973	LIQUIDIFICADOR TAURUS 1000 110V	1	UN	105,44	0	0	500	2102	NAT02102	105,44	7	7,38	0	0	0				0	0	0	50	105,44	1,65			1,74	50	105,44	7,6			8,01		0
	C190	500	2102	7	105,44	105,44	7,38	0	0	0	0																											
	C100	0	1	FORN390	55	0	0	21429473	3,12507E+43	5072025	10072025	49,39	1	0	0	49,39	9	0	0	0	49,39	1,98	0	0	0	0	0	0	0									
	C170	1	PROD45974	CHALEIRA ELETRICA BEST 1,8L 127V	1	UN	49,39	0	0	200	2102	NAT02102	49,39	4	1,98	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C190	200	2102	4	49,39	49,39	1,98	0	0	0	0																											
	C100	0	1	FORN390	55	0	0	21460282	3,12507E+43	19072025	24072025	610,22	1	0	0	557,2	9	0	0	2,99	333,77	23,37	0	0	0	9,44	43,37	0	0									
	C170	1	PROD46029	SANDALIA STARLUX GLITTER PRETO 36	3	UN	45,72	0	0	0	2102	NAT02102	45,97	7	3,22	0	0	0				0	0	0	50	45,97	1,65			0,76	50	45,97	7,6			3,49		0
	C170	2	PROD46027	SANDALIA STARLUX GLITTER PRETO 37	3	UN	45,72	0	0	0	2102	NAT02102	45,97	7	3,22	0	0	0				0	0	0	50	45,97	1,65			0,76	50	45,97	7,6			3,49		0
	C170	3	PROD46028	SANDALIA STARLUX GLITTER PRETO 38	3	UN	45,72	0	0	0	2102	NAT02102	45,97	7	3,22	0	0	0				0	0	0	50	45,97	1,65			0,76	50	45,97	7,6			3,49		0
	C170	4	PROD46026	SANDALIA STARLUX GLITTER PRETO 39/40	3	UN	45,72	0	0	0	2102	NAT02102	45,97	7	3,22	0	0	0				0	0	0	50	45,97	1,65			0,76	50	45,97	7,6			3,49		0
	C170	5	PROD30483	ESPONJA STAR LUX MULTIUSO UN.	72	UN	43,92	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	53,98	1,65			0,89	50	53,98	7,6			4,1		0
	C170	6	PROD35615	PASTILHA ADESIVA STARLUX C/3UN.FLORAL	8	UN	27,44	0	0	0	2102	NAT02102	27,59	7	1,93	0	0	0				0	0	0	50	27,59	1,65			0,46	50	27,59	7,6			2,1		0
	C170	7	PROD35616	PASTILHA ADESIVA STARLUX C/3UN.LAVANDA	8	UN	27,44	0	0	0	2102	NAT02102	27,59	7	1,93	0	0	0				0	0	0	50	27,59	1,65			0,46	50	27,59	7,6			2,1		0
	C170	8	PROD35617	PASTILHA ADESIVA STARLUX C/3UN.MARINE	8	UN	27,44	0	0	0	2102	NAT02102	27,59	7	1,93	0	0	0				0	0	0	50	27,59	1,65			0,46	50	27,59	7,6			2,1		0
	C170	9	PROD38333	ODORIZANTE GEL STARLUX 60G LAVANDA	7	UN	39,27	0	0	0	2102	NAT02102	39,45	7	2,76	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	10	PROD35614	PEDRA SANITARIA STARLUX 35G JASMIM	12	UN	27,52	0	0	0	2102	NAT02102	27,67	7	1,94	0	0	0				0	0	0	50	27,67	1,65			0,46	50	27,67	7,6			2,1		0
	C170	11	PROD35415	CANECA PLASTICA STARLUX 270ML	12	UN	45,44	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	55,53	1,65			0,92	50	55,53	7,6			4,22		0
	C170	12	PROD33378	ESPONJA STARLUX MULTIUSO L4P3	60	UN	135,85	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	166,94	1,65			2,75	50	166,94	7,6			12,69		0
	C190	0	2102	7	333,77	333,77	23,37	0	0	0	0																											
	C190	60	2403	0	276,45	0	0	0	0	0	0																											
	C195	148772																																				
	C100	0	1	FORN390	55	0	0	21460283	3,12507E+43	19072025	24072025	333,19	1	0	0	277,2	9	0	0	0	0	0	0	0	0	5,5	25,32	0	0									
	C170	1	PROD34550	AGUA MICELAR ISACARE200ML	24	UN	277,2	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	333,19	1,65			5,5	50	333,19	7,6			25,32		0
	C190	60	2403	0	333,19	0	0	0	0	0	0																											
	C195	148773																																				
	C100	0	1	FORN390	55	0	0	21460284	3,12507E+43	19072025	24072025	2893,24	1	0	0	2463,72	9	0	0	8,97	550,01	36,65	0	0	0	19,23	88,6	0	0									
	C170	1	PROD31945	LAMPADA OUROLUX LED 6W BIVOLT	8	UN	21,44	0	0	260	2403	NAT02403	0	0	0	0	0	0				0	0	0	72	0	0			0	72	0	0			0		0
	C170	2	PROD44029	OLEO ISACARE VEGETAL 60ML SEMENTE UVA	8	UN	65,36	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	3	PROD37694	PROTETOR LABIAL ISACARE FRUTIS 3,5G CEREJA	7	UN	34,23	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	4	PROD32855	LAMPADA OUROLUX LED 15W BIVOLT	8	UN	41,36	0	0	260	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	5	PROD43540	BALOES STARLUX LISO 9.0 C/25UN.SORTIDO	14	UN	93,24	0	0	500	2102	NAT02102	93,58	7	6,55	0	0	0				0	0	0	50	93,58	1,65			1,54	50	93,58	7,6			7,11		0
	C170	6	PROD44324	PILHA STARLUX ENERGY ALCALINA AA2 C/2UN.	14	UN	61,32	0	0	200	2102	NAT02102	61,56	4	2,46	0	0	0				0	0	0	50	67,56	1,65			1,11	50	67,56	7,6			5,13		0
	C170	7	PROD43818	HASTES FLEX.ISABABY BLUE COMFORT 75UN	12	UN	23,74	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	28,2	1,65			0,47	50	28,2	7,6			2,14		0
	C170	8	PROD30750	HIDRATANTE MONANGE 200ML EXTRATO OLIVA	6	UN	40,56	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	9	PROD46030	DES.NIVEA AERO 150ML DEEP SPORT	6	UN	59,52	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	10	PROD26453	DES.NIVEA AEROSOL 150ML PROTECT CARE	6	UN	59,52	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	11	PROD31162	TINTURA BEAUTY COLOR 1.0 PRETO ONIX	3	UN	31,97	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	12	PROD6007	TINTURA BEAUTY COLOR 2.0 PRETO	3	UN	31,97	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	13	PROD31946	LAMPADA OUROLUX LED 9W BIVOLT	20	UN	58	0	0	260	2403	NAT02403	0	0	0	0	0	0				0	0	0	72	0	0			0	72	0	0			0		0
	C170	14	PROD36507	HIDRATANTE MONANGE 200ML PELE SECA	6	UN	40,56	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	15	PROD6006	TINTURA BEAUTY COLOR 2.11 PRETO AZU	3	UN	31,97	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	16	PROD5998	TINTURA BEAUTY COLOR 5.37 MARROM PA	3	UN	31,97	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	17	PROD5982	TINTURA BEAUTY COLOR 7.0 LOURO NATU	3	UN	31,97	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	18	PROD10437	ABS.INTIMUS GEL SUAVE L16P14	15	UN	105,9	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	125,08	1,65			2,06	50	125,08	7,6			9,51		0
	C170	19	PROD10451	ABS.INTIMUS INTERNO MEDIO 8UN.	12	UN	80,16	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	97,22	1,65			1,6	50	97,22	7,6			7,39		0
	C170	20	PROD10450	ABS.INTIMUS INTERNO SUPER 8UN.	16	UN	106,88	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	129,82	1,65			2,14	50	129,82	7,6			9,87		0
	C170	21	PROD23753	CANETA COMPACTOR JET LUX SORT.SM 4UN.	10	PT	47,42	0	0	500	2102	NAT02102	47,59	7	3,33	0	0	0				0	0	0	50	47,59	1,65			0,79	50	47,59	7,6			3,62		0
	C170	22	PROD33647	FIO DENTAL DENTIL 125M EXTRA FINO MENTA	12	UN	67,13	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	23	PROD27312	FIO DENTAL DENTIL 100M PREMIUM	12	UN	81,85	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	24	PROD33981	SHAMPOO ISACARE ANTICASPA 200ML 3X1	5	UN	35,3	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	25	PROD36777	FITA EMPACOTAMENTO STARLUX 48X45M TRANSP.	20	UN	69,88	0	0	400	2102	NAT02102	70,13	7	4,91	0	0	0				0	0	0	50	70,13	1,65			1,16	50	70,13	7,6			5,33		0
	C170	26	PROD44137	FLOTADOR STARLUX 500ML LIMPEZA PESADA	6	UN	34,98	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	42,91	1,65			0,71	50	42,91	7,6			3,26		0
	C170	27	PROD10436	ABS.INTIMUS GEL SECA L16P14	15	UN	105,9	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	124,7	1,65			2,06	50	124,7	7,6			9,48		0
	C170	28	PROD43503	OLEO ISACARE VEGETAL 60ML COCO	8	UN	68,08	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	29	PROD45845	OLEO ISACARE VEGETAL 60ML RICINO	8	UN	68,08	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	30	PROD17692	DES.NIVEA AEROSOL 150ML PEARL BEAUTY	6	UN	59,52	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	31	PROD45005	DES.NIVEA ROLON 50ML DEEP	6	UN	37,56	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	32	PROD17715	DESODORANTE NIVEA ROLON 50ML DRY CO	6	UN	37,56	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	33	PROD17717	DESODORANTE NIVEA ROLON 50ML DRY IM	6	UN	37,56	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	34	PROD17686	DESODORANTE NIVEA ROLON 50ML INVISI	6	UN	37,56	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	35	PROD30669	DESODORANTE NIVEA ROLON 50ML ORIGINAL PROTECT	6	UN	37,56	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C170	36	PROD22075	CHOCOLATE LACTA 40G 5 STAR	18	UN	50,33	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	50	61,72	1,65			1,02	50	61,72	7,6			4,69		0
	C170	37	PROD16296	CHOCOLATE CHARGE 40G	30	UN	84,9	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	38	PROD16369	CHOCOLATE NESTLE LOLLO 28G	30	UN	84,9	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	39	PROD13201	COLA SUPER BONDER 3G	26	UN	102,87	0	0	500	2102	NAT02102	103,24	7	7,23	0	0	0				0	0	0	50	103,24	1,65			1,7	50	103,24	7,6			7,85		0
	C170	40	PROD13423	GUARDANAPO SCOTT 24X22CM	24	UN	37,66	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	41	PROD37544	SACO LIXO STARLUX ROLO 30L C/20UN PRETO	12	UN	52,2	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
	C170	42	PROD36788	PANO LIMPEZA STARLUX 60X90CM AZUL	24	UN	173,28	0	0	0	2102	NAT02102	173,91	7	12,17	0	0	0				0	0	0	50	173,91	1,65			2,87	50	173,91	7,6			13,22		0
	C190	0	2102	7	173,91	173,91	12,17	0	0	0	0																											
	C190	60	2403	0	991,15	0	0	0	0	0	0																											
	C190	200	2102	4	67,56	61,56	2,46	0	0	0	0																											
	C190	260	2403	0	155,41	0	0	0	0	0	0																											
	C190	400	2102	7	70,13	70,13	4,91	0	0	0	0																											
	C190	500	2102	7	244,41	244,41	17,11	0	0	0	0																											
	C190	560	2403	0	1190,67	0	0	0	0	0	0																											
	C195	148774																																				
	C100	0	1	FORN390	55	0	0	21460285	3,12507E+43	19072025	24072025	95,78	1	0	0	79,68	9	0	0	0	0	0	0	0	0	0	0	0	0									
	C170	1	PROD46023	DESODORANTE SPRAY CONTOURE 80ML MEMORIAS	24	UN	79,68	0	0	560	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C190	560	2403	0	95,78	0	0	0	0	0	0																											
	C195	148775																																				
	C100	0	1	FORN390	55	0	0	21460286	3,12507E+43	19072025	24072025	4	1	0	0	3,17	9	0	0	0	0	0	0	0	0	0	0	0	0									
	C170	1	PROD46024	ESFOLIANTE LABIAL ISACARE 3,5G UVA	1	UN	3,17	0	0	60	2403	NAT02403	0	0	0	0	0	0				0	0	0	70	0	0			0	70	0	0			0		0
	C190	60	2403	0	4	0	0	0	0	0	0																											
	C195	148776																																				
	C100	0	1	FORN569	55	0	1	413	5,02507E+43	22072025	23072025	1005	1	0	0	1005	9	0	0	0	0	0	0	0	0	3,59	16,53	0	0									
	C170	1	PROD45218	CARVAO TOP 10 2,5KG	20	UN	230	0	0	102	1403	NAT01403	0	0	0	0	0	0				0	0	0	73	0	0			0	73	0	0			0		0
